rating,content
5,용돈모으려구 26주 적금 들어서 잘모으고 있습니다. 한주한주 성공할때마다 카카오 캐릭터들이 의자(?)에 앉아있는것두 너무 귀여워요. 그런데 혹시 그 의자(?)에 앉아있은 캐릭터 다른 캐릭터로 바꿀수 있나요?? 지금 무지랑 콘으로 되어있는데 무지도 엄청 좋아하지만 네오를 제일 좋아해서..
5,서류제출하기 하려고 PC버전 로그인하면 공동인증서 로그인하고 뜹니다. 로그인이 될때도 있고 안될때도 있고 좀 들쑥날쑥하네요
5,안녕하세요! 카카오뱅크를 잘 사용하고 있는 사람입니다! 자유적금을 사용하고있는데요 건의사항이 한가지 있어서 글 남겨요! 자유적금할때 돈 넣을때마다 메모? 할수 있는 기능이 있었으면 좋겠어요! 알바비 받아서 돈을 넣을때도 있지만 예상치 못한 수입이 있을때도 적금을 드는데 그런걸 좀 기록하고 싶거든요 금액만으로는 제가 과거에 이돈이 어디서 생겨서 넣었더라?라는 생각이 들어서 메모를 하고싶운데 이런 기능이 추가가 가능할까요?
1,핸드폰 바꾼뒤에 본인인증하래서 하는데 몇십분동안 붙들고 있어도 카메라가 신분증을 전혀 인식을 못하네요ㄷㄷ 이럴바엔 케이뱅크로 남어갑니다.
1,타행 스마트OTP는 언제... 몇 년이 지나도 안해주네. 배짱이 좋은듯. 가입할 상품도 너무 없고.예전가입한 2.7 적금 만기되면 쓸일이 없을듯
1,아니 임시신분증으로 사진찍었다고 출금을 막아버리네;; 그럼 신분증 잃어버린사람은 카드를 아예 쓰지말라는거야 뭐야 애초에 이용하는것도 카뱅밖에 없는데 굶어 뒤지라는거야 뭐야 확인을 좀 제대로 쳐하지 이상한시스템으로 엿맥이네
5,"업데이트하고 난 뒤 네트워크 오류 떠서 접속이 안됐었는데, 앱 데이터 싹 지우고 로그인 다시 하니까 해결됐네요..ㅎㅎ"
2,그런데... 이체수수료는 일반은행 인터넷통장이면 예전부터 수수료 없었는데요.. 이체수수료기 없다는것이 장점이 되기에는 좀...아닌듯... ㅋ
4,"저는 잘 사용하고 있어요. 근데 건의할게 있어요. 이체할때 실시간 잔금이 나오면 좋을거 같아요. 예를들면 통장 잔고가 10이고, 보내는 금액이 5이면 통장잔고5가 바로 보이게요. 통장 잔금을 딱 이만큼만 남기고 싶을때 엄청 편할거 같아요."
5,사용하기 편리해요 근데 가족통장같은건 안되나요? 와이프랑 둘이서 같이 쓸수있는 잔고도 같이 확인되는 ㅎ 있으면 좋을꺼 같애서요 ㅎ
1,사용한지 얼마안됬는데 접속도 안되고 답답하네요 그냥 해지하게요 네트워크오류는 무슨 다른금융어플 다들어가지는데
1,"업데이트를 해야 이체가 가능하게 바뀌었는데, 오류인지 업데이트가 안 됩니다.... 어떻게 사용하라는 건가요...."
5,편리하고 좋아요~ 그런데 해외에서는 잘안되네요! 해외에서도 잘되면 더욱 좋은듯!
1,계좌 만드는 과정에서 본인인증 할 때 상담원과 화상통화랑 통장인증 중 통장인증을 선택했더니 통장인증은 계속 오류가 뜨고 상담원과 화상통화로 인증하려고 했더니 뒤로가기도 안되네요? 어플엔 이어서하기 버튼밖에 없고 무슨 30일 후에 이어서하기가 없어진다고 뜨던데 그러면 30일 후에 계좌를 만들 수 있는건가요? 뭐 이딴식으로 만들어놨지 당연히 처음부터 다시 돌아가서 할 수 있는거랑 이어서 하는거랑 선택할 수 있어야지 이어서하기 밖에 없으면 통장 인증을 못 하는 사람이 화상으로 인증하려고 하면 30일 기다려서 이어서하기가 삭제되어야만 다시 처음부터 시작해서 계좌를 만들 수 있겠네요 그냥 다른 어플 쓸랍니다
2,앱깔고 며칠뒤 들어가보니 기기변경 인증뜸 처음엔 오류났나보다 하고 기기변경 인증하고 사용함 어제까지 잘 되다가 오늘 또 기기변경 인증뜸 뭐하자는건지 모르겠음 가입절차도 간단하지도 않음 주민등록증 인식 개안됨 짜증 폭발 제발 좀 고쳐요
4,와 ㅋㅋㅋㅋ 디자인 가지고 별테러 엄청 많이하네; 민증 사진 인증하는거 때문에 짜증나서 별점 낮게주려 했는데 앱의 문제가 아닌 이유로 별테러당하는 것 같아서 4점 줘용
5,아주 편리하고 좋습니다. 기간 검색 기본값을 한달이 아니라 1년으로 해주시면 더 편할거 같아요
3,"1.13.0 업데이트후 카카오뱅크 패턴이 두번 생성됩니다. 패턴 그리기 창이 보이고,패턴을 그리기전에 바로 패턴 그리기창이 또 나옵니다. 이 상태에서 패턴을 그리면 또 패턴그리기 창이 보이고.. 두번째 패턴을 그려야 사용가능합니다. 안드로이드 6.0 이용자입니다"
1,본인확인 죄다 하고 첫 화면으로 돌아오니 다시 본인 확인 뜨는건 왜 그런가요???신분증 인식도 엄청 엄청 안돼서 5분 넘게 걸리더니 처음부터 다시하라니까 못해먹겠네요
5,너무 좋습니다 편리하고 빠르고 항상 매일 자주 빠른 은행업무를 카뱅으로 이용하고 있는 1인중 한 사람 입니다~~^^ 번창하세요
1,장난하나 정지계좌 해제에 무슨 서류가 이정도로 필요합니까 이미 이체를 받고 영상통화로 개인확인도 마친상태에서 이게 대체 뭐하는 겁니까. 현재 요구하는 서류를 제출하기 어려울때는 어떻게 해야합니까
5,다 좋은데 건의사항이 있어요 적금 모을때 금액 안보이게 하는기능도 추가해주셨으면 합니다! 저금통처럼 누를때만 보을 수 있게요. 돈이 보이니까 모으기가 힘든 면도 있는것같아으서요^^ 모자랄때 자꾸 출금을 하게 되더라구요
1,계좌 개설할때 주민등록증 인식해야하는데 본인이름에 ㅠ가 들어가면 못한다고 보시면 됩니다. 프로그램이 ㅠ를 인식을 못해서 30분동안 찍어도 한번을 인식을 못합니다
1,광고로인해들어왔으나 기본적인 광고공약조차 실행하지 않는 어플리케이션에 왜 신용을 해줘야 하는지 의문이 듭니다.
5,"모든것을 다 만족시킬수는 없겠지만, 뱅킹업무의 편리함을 극대화시킨 앱입니다."
4,"카카오뱅크 mini 정말 잘쓰고있는데요, mini 계좌도 세이프박스 기능 쓸 수 있게 해주시면 두 좋을 것 같아요. 이미 mini계좌가 있는데 세이프박스를 만드려고 하면 입출금통장을 만들라고 하고 입출금통장을 만드려고 주민등록번호를 입력하면 mini계좌를 만들라고 나와서요.."
4,"복잡한 메뉴관리가 조금 아쉽고, 첨에 부각했던 온라인뱅크의 수수료 장점은 옛날말이 된거같음"
5,카뱅 체크카드 디자인이 예뻐서 만들었는데 앱도 그럭저럭 쓸만하네요. ATM 수수료 면제도 영원히 연장되면 좋겠네요.
3,잘 쓰고 있습니다. 신분증사진이 인식에 좀 어려움이 있어요 잘 찍는 방법에 대한 짧은 안내가 있으면 좋을거 같아요
3,정말 잘 쓰고 있었는데 요즘 계속 일시적 오류가 뜨네요. 고객센터에서 다시 깔아야한다고 하는데 일주일에 한 번씩 그러고 있어요. 뭔가 문제가 있는것 같습니다.
1,자꾸 요즘에 앱 들어갈려고 하면 네트워크 오류 뜨는데 처음한번 고치니까 계속 네트워크 오류 뜨네요? 진짜 개 불편하네요 제가 앱 써야될때마다 삭제했다 깔아야되나요? 불편해 죽겠네요;;
1,"기존에 계좌가 있는거같아서 앱을 삭제하고 다시받았더니 기존 계좌도 찾을수가 없고, 이체받은 돈도 사라졌습니다. 이게 무슨 뱅크라고..사기 아닌지."
2,기기변경했는데 왜 신분증 촬영하고 다음 단계로 못 넘어가고 계속 버퍼링만 걸리나 모르겠네요.. 뭘 하질 못하네요 주말이라 상담도 안되는데
4,사용내역 카톡으로전달이되고하지만 다른 카드들처럼 사용내역과 잔액이표시되었음하는간절한 생각입니다 잔액을 볼려고할때 앱에들어가서 봐야한다는게 불편합니다
4,잘 쓰고있는데요 갑자기 들어가서 카드내역에 윗 부분 (제 mini 부분) 누르면 튕겨요...이거 왜이러는거죠? 정확하게 확인하고싶은데 안되네요...이거 저만 그런게 아닌거 같은디...;;
5,발품 팔아서 쫓아 다니는 은행은 가랏.. 간단하게 폰으로 다 해결하고 좋아요.. 자동이체도.. 송금도.. 적금도 손쉽게..뭐하나 불편한게 없네요..
3,이번 업데이트 부터 앱 실행시 검정화면에서 진행되지 않거나 패턴을 2번 그려야 합니다. 너무 불편합니다. 빠른 조치 좀 취해주세요.
1,기존 계좌가 보이지않냐는질문이랑 다시지우고 깔아라길래 5번정도 지우고 다시깔고 반복했는데 그래도 않되네 적당히해야지 한30분정도 계속시도해봤는데 결과는 똑같고 시간만버렸네
1,전에 사용한적이있는데요 ㅈ 민증찍는것부터가 불편합니다 그냥적는게 편할정도로요 그리고 자꾸 오류난다 어쩐다 하는데요
1,계속 네트워크 오류 뜬다. 어플 삭제 후 재설치했더니 설치 자체가 안된다. 잔액 남았는데 어쩔거야. 짜증나네
4,마이너스잘쓰고있어요. 그런데 대출잔액변동 정보가 신정원으로 갱신이 너무 안되고 있어요. 이로 인해 신용등급에 영향이 있습니다. 갱신주기를 빠르게 집중해서 신용평가에 반영되도록 해주세요
5,"제일 쉽고, 제일 편한 은행!!! 폰으로 쉽게 해결되니 좋습니다. 사용도 편리합니다!♡"
1,계좌 개설하기 누르고 개인정보 다 쓰고 인증번호까지 썼는데 그 담부터 바로 다시 원래 화면으로 돌아가져요...그리고 다시 하니까 20일 지나야 또 가능하다는데 이거 삭제하고 다시해봐도 똑같아요. 심지어 만들지도 않았는데 만들었다고 뜨네요. 버그 고쳐주세요
4,잘쓰고있었는데 갑자기 네트워크 연결 오류라면서 들어가지를 못하게 됐어요 다른 앱은 다 멀쩡한데 카카오뱅크 앱만 그러네요..
1,폰 업데이트하고 루팅어쩌고하면서 실행 안되시는 분들 카카오뱅크 삭제하고 다시깔아서 인증하면 실행됩니다.
5,정말 차원이 다른 은행이네요. 자유가 느껴지고 대출과 원금 갚는거 쉽고 합리적이어서 정말 편리해요
5,아주 유용하게 잘쓰고있는데요 건의할게 하나 있습니다 체크카드 사용후 알림톡 올때 잔액도 함께표시되면 좋겠어요
3,다 좋은데 자주 연결이 안된다고해요 지웠다가 다시 깔고 지웠다가 다시 깔고를 너무 많이 반복해서 이제는 좀 지치고있습니다....수정 부탁드려요
3,요즘 앱이 아예 켜지지 않아요. 검은화면만 뜨고 제가 언젠가 켜지겠지 하고 밥하고 먹고 기다렸는데도 검은화면 입니다. 이용할 수 있도록 해주세요.
1,본인확인 오류 최악입니다. 계속 바꿔가며 찍어도 오류.. 사진말고 정보입력으로 인증하는것도없고 내가 해지합니다 꼭
5,전 모임으로 사용을 많이 하며 기본으로 제가 쓰는계좌도 있어요.수수료없이 이체 할 수 있어서 주부로써는 만족합니다.
4,"첫 화면에서 계좌 순서를 바꿀수 있으면 좋겠고, 계좌 숨기기 기능도 있으면 더 유용할거 같습니다"
4,"공인인증서 없이 계좌이체가 편리해서 좋아요. 다만, 계좌개설이 만14세 이상 가능하면 좋겠어요. 만18세 이하는 부모동의하에 가족관계증명서 등으로 가입해서 한도계좌로 관리해주면 될것같은데요. 모임통장 관리도 되고 편하고 좋습니다."
1,재가 미니카드신청을하려고 로그인을하는대 이전이력이 있다고 해서요... 저는 예전에 카뱅을쓴 기억이 없어서요.. 해결해주세요 미니카드만들고싶어서 영상통화 등록까지 해도 않된다내욤!!😡
1,어제부터 카카오뱅크 어플이 오류나면서 접속이 안되고있는데. 이거 해결좀 해주세요!! 어플을 재설치하거나 휴대폰을 재부팅 해도 접속이 안되요!
5,우아~ 너무 좋네요. 이체 수수료도 안들고 편의점이나 일반은행 atm기에서 입출금 다되고 수수료 제로에 해외 송금까지!!
1,결제를 이렇게 어렵게 해놓으면 어쩌자는 겁니까? 두번이나 문자인증에 ars인증 할거면 기존의 isp 인증은 왜 만들어 놓은건데요 ㅋㅋㅋㅋ원래대로 해주세요 좀 뭐하나 결제할려하면 너무 번거롭잖아요
4,정말 좋은데 자신의 명의가 아닌 핸드폰을 사용중일때 이미 가입을 했더라도 로그인을 할수가 없어 카카오뱅크 이용이 너무 힘듭니다. 이 점 해결 된다면 정말 잘 좋을것 같네요
3,업데이트가 안되서 삭제했다가 다시 깔려니 계속 대기중으로 뜹니다. 와이파이로도 해봤는데 똑같은데 어찌해야되나여?
5,보안카드도 필요없고 접속도 쉽고 넘넘 편리해요👍 거래내역조회도 쉽고 카드도 넘나 귀여워양💘
3,사진을 없애고싶은데 사진을 없앨 수 있는 선택지는 없네요 사진을 기본으로 변경할수있게해주시면 감사하겠습니다.
1,도대체 어떻게 앱을 만들었길래 폰 변경하고 신분증인식이 안되죠? 20번 넘게 시도해도 계속 인식 안된다는 메세지만 나오고 공공인증서같은 다른 방식의 인증은 지원도 안하고. 원래 신분증 사진은 얼굴 인식이 잘 안되도록 만들지 않나요?
5,소액은 보안카드없이 결제하기 매우 편리합니다 개인신용 알아보기 힘든데 카카오뱅크는 간편하게 되니 너무좋습니다.
