,content,label
16091,좋네요 신선하다 굿,1
16298,카드 너무 귀여워요,1
4047,편리하고 좋아요,1
2410,않이ㅡㅠㅡ 새벽에는 설치도 안되고 업데이트도 안도ㅣㅐ게 해놓으신건가요??,0
9877,넘 편해영,1
13584,후불교통요금 총 얼마 사용했는지 확인할 수 있도록 메뉴 만들어주세요.,1
14049,신분증 승인이 안돼요ㅜㅜ,0
17504,안 돼,0
8361,좋아요,1
14965,신분증 인증에서 여권추가하실 계획은 없으신가요,0
10941,간편,1
14390,일단 체험 하고 싶은 마음 으로,1
9536,편리하니까,1
2523,"통장만들고 1년간 사용안했더니 계좌정지되고 풀려고하니 직장의료보험가입사실, 재산세납부증명 등 소득없는 주부는 제출할수 없는 서류만 요구하네요. 잔액 0원인 계좌 1년 안썼다고 뭔 유세를 떠는지... 스마트폰인증과 공인인증서는 뭐에 쓰려는지 모르겠음",0
1476,조금더사용해보구요,1
9318,좋아요,1
3219,안드로이드 10업데이트 후에 실행되는 은행앱이 카뱅뿐...,1
10758,흥😤,1
16668,역시 믿고가는 카카오!,1
7412,은행앱의 혁신,1
1211,카뱅 미니 보유 한도가 50만원인게 너무 아쉽고 이체한도도 작은거 같아요,1
12309,세젤편한뱅킹입니다.  불필요한시간을 많이 줄여줬어요,1
16760,카카오가 다 하는구나...,1
843,카카오는 정말 편하게 이용할수있고 무엇보다 수수료가 없다는것이 사용하는데 정말좋은거 같아요.,1
17372,좋아요,1
6741,정말 최고입니다,1
12662,추가이체좀 만들어주세요,1
1923,갤럭시 S10+ 신용점수 올리기 로딩중(46%) 튕김현상 있습니다 해결바랍니다.,1
3653,동전까지 적금 할 수 있어서 좋아요^^~,1
3985,참 편리하고 빨라요,1
2688,아니 그래서 스마트출금 언제 되는데 졸라빡치게하네 버러지같은어플 ㅡㅡ,0
4601,안전하지 않은 프로그램 오류가 (1400) 뜨는데 어떻게 해야하나요?,0
10285,굿,1
490,은행가서 복잡하게 할 것도 없고 간편하게 핸드폰만으로도 할 수 있는게 너무 편리하고 좋네요^^ 수수료 없어서 좋아요~~ 카카오짱,1
13871,선의계좌 아니라고 잘못눌렀더니 차단됨.. 어이가없네; 거지같아서 안써요,0
13335,기기변경하는데 신분증 제출하기가 하늘의 별따기.  .진짜 짜증나 죽는줄.  .백번넘게 촬영한듯.  .,0
6334,아니 무슨 점검을 밥먹듯이 하네? 주말에 이러면 직장인들은 어떡하라고?!,0
4874,너무 편하고 좋아요!,1
6289,아주 좋아요,1
806,너무조아요ㅜㅜㅜㅜ 렉도안걸리고 기능도 다양하고 혜택도 주고 쉬워여 글구 젤조은건 수수로 안붙는거♡♡ 최고다,1
13399,진심으로편하다,1
1423,14세 미만은 법정대리인 허락 받으면 되는데 왜 안되냐고요 진짜;; 나도 카드 만들고 싶다고......,0
8821,메갈기업,0
9743,좋아요,1
8450,편해요,0
6724,역시 최고 카카오뱅크,1
16019,기다리던 카뱅앱이 드디어~ 두둥!!,1
8323,수트럭,1
17012,편리해서좋군요,1
10945,좋아요,1
4986,사용하기도편하고좋아요~,1
12313,"한번 이체한 은행,개인 정보가 남아있어서 다음 이체때 간편하게 사용 할수있어서 좋습니다.",1
17320,좋음,1
5755,웹디자인업계에 메갈 남혐사상에 찌든 여자들이 많다는건 알지만 카카오정도 기업이라면 어누정도 눈치가 있어야하는거 아닌가요?... 아니면 카카오도 같은생각?..,0
11421,솔직히 최고,1
17426,쵝오,1
163,"미니카드 시용지입니다. 어떤 은행을 가야 입출금이 되는지 모르겠네요. 예전에는 됬었는데 요즘에는 막힌 은행이 더 많아요. 국민, 하나, 신한 은행 다 안돼요.",1
10394,간편하고 좋습니다.,1
11022,좋아요,1
8018,메갈뱅크?ㅋ,0
11739,발급받은 카드 계좌조회할려고 전화하니 상담원은 지 할말만하네.. 내가 태어나서 상담해본것중 최악의 상담스킬임.. 이것 하나로 조금불안했던 뱅킹서비스가 더욱 불안해져서 쓰기 싫음 대한민국에서 나하나 안써도 아무영향없겠지만 주변에 알려서 더욱 불신감을 심어주겠음 상담사 상담교육.친절서비스 다시 재정비 시킬필요있음 이거 하나때문에 기분 하루종일 드러움,0
5108,🤏 사용한 디자이너를 징계 한다는 정신 나간 기업 어플 삭제합니다~ 니들은 폰 터지도 검지로 하지말고 까까도 주워 먹을 때 엄지 검지가 아닌 엄지약지 쓰세요~ 그리고 진짜 그게 요만 🤏 해서 화가 나면 그만 숨쉬세요ㅇㅇ 그게 요만🤏한 남자는 살기를 포기하는게 낫습니다,0
12706,리니지OS 에서 구동불가 빠른해결바람,0
16351,실명확인오류 계속 뜹니다 ㅜㅠ 몇번이고 해봐도 정확한데 계속 실명확이오류떠요 어떻게 좀 해주세요 ..,0
11742,심심하면 터지네요. 과장 좀 보태서 알바하면 일주일에 한 번은 꼭 터지는 듯,0
3196,편리하고 경제적,1
8014,A. 키 작은,1
13783,카메라없는 기종은  쓰지말란건가.....대체안점 ㅠ,0
1158,별로 좋지않아요,0
6429,설명도 잘못하고 전문성에 의심이 가는 은행,0
8562,Good,1
16413,국민을 위한 은행이 되길 바랍니다 그런 희망을 담아 별 다섯개 드립니다.,1
6573,"후속조치 제대로 ""해줘""",0
9022,카뱅최고,1
4407,부모님 허락도 다 받았는데 만 14세 미만 사융불가 너무 억울해요 하다못해 만나이는 아니지만 14살인데.....,0
9665,좋아요!,1
1028,업데이트 필요하다고 해서 업데이트 진행했는데.. 3번이나 설치 실패 뜨네요.. 뭔일이래요?,0
10708,좋아요,0
6548,은행 안가도되서 넘 편함,1
453,카뱅 카드IC칩이 개선될수없나요.. 카톡도 잘못한거없는데 억울하게 60일정지당해서 문의도 못하고 택시를 타고 결제할려는데 인식이안된다네요 한달에 30회도 사용안한IC칩이 심하게 긁혀 훼손되있더라구요... 개선이될수있으면 좋을거같습니다,0
2183,화면에 계좌별로 잔액을 숨겨주는 기능이 있었으면 좋겠어요,1
1286,진짜 너무 간단해서 좋아요 다른 은행에비해 초간단 빠름 .. 최고라 생각합니다,1
13076,잘쓰고 있어요,1
8386,음~~ ㅋㅋ,0
4510,실명인증이 안되서 계좌개설도 안되고 kcb실명등록도 일안해서 아직 이용도 못해봄,0
2467,타은행보다 쉽고 간편해서 넘 좋아요,1
1958,광고디자인이 왜 메갈 손 모양을 하는걸로 계속 만들어져 있는지 의심이 갑니다,0
4189,사람들 ㅣ 그래 ㅣ ㅣ,0
1015,이상한 앱이에요. 진짜 인증에 인증에 순환고리 삭제하시고 다시 다운 받지마세뇨 화납니다. 7번 하고 포기,0
1247,주로 택시 결재 사용,1
8140,좋네요.,1
6344,아주좋아요^^,1
5210,사진찍기가 안되서 계좌개설을 못했어요 영상통화로 신분증 인증해주세요,1
1779,편해요 이체도그렇고 너무편해서 완전만족합니다,1
2915,외국인도 가입할수 있게 하였으면 좋겠습니다,1
14657,전 최고입니다. 아직도 킷캣 쓰는분들 많나 보군요.. 보안에도 취약할터 다른폰으로 갈아타야 되는거 아닌지ㅋㅋ 안드자체가 보안에 취약하긴 한데 구 버전쓰니 안되는게 많겟죠? 최소 현시점에서 롤리팝이상은 써야죠 ㅋㅋ,1
1159,쓰기 편한 은행앱 이체랑 송금이 간편함.,1
2912,기존 은행 어플에서 매번 인증서다 뭐다 번거롭고 그랬는데 카뱅은 간편한게 최대 장점이에요,1
1736,카카오뱅크에 자유적금을 들었는데 바로가기 추가가 안되나요 아니면 제가 잘몰라서 그런건가요 바로가기 추가 어떻게 하는지 전화좀 부탁드립니다,0
6842,넘 편리함,1
7671,편리해요,1
2666,편리하고 안심이된다,1
9567,굿,1
9274,굿,1
10239,좋아용,1
3155,항상 편하게 잘 쓰고 있어요.,1
7817,시작해보려고해요,1
15273,실행단계에서 무한 반복되거나 팅기시는분들 greenify 어플 제거해보세요! 이 앱하고 충돌하는 문제가 있네요..,1
6003,너무 좋아요 카뱅굿,1
11936,은행보다 빠른업무 수수료 무료가 장점이지만 삼성페이.엘지페이 등록안되는게 단점 첫 화면 강제 잔고확인 불편합니다,1
5464,진짜 좋아요 ㅎ 최고의 금융 회사요.,1
318,"완전 좋아요. 아무대서나 간단하게 송금, 입금 가능하고 . 내신용관리도 확인하고 조절할수 있어요. 딱 한가지. 입금할때 기계는 100만원이상은 안되서 나눠서 입금해야한다는게 번거롭다는거.",1
1051,많은 오픈뱅킹이 생겼지만 경험상 수수료부분이나 편리한사용등 카뱅이 좋아요,1
9419,굿,1
4602,그냥 다른 은행 어플 씁니다 진짜 할말하않..^^,0
11309,최고 카뱅,1
862,"세이브박스 진짜진짜루 요긴하게 쓰이네요. 안전하게 보관도 되고, 씀씀히 좋은 저에게 안성맞춤",1
11041,조아요,1
5510,편하고좋아요,1
8586,최고예요,1
7019,잘쓰고 있어요.,1
3296,"편리함,빠른 접근성,다양한 금융정보 제공, 맞춤형 상품 개발, 등등 지속적인 연구를 통해 수요자의 편익을 위하는 진정성이 으뜸입니다. 무한 발전이 예상됨.",1
7793,나1ㄴ2ㅗ,0
16757,미성년자는 개설안해주는 ××,0
12247,아직 초기라 해외결제 부분에선 살짝 아쉬운 점이 있어서 농협을 완전히 탈출하진 못하지만 개선이 되겠지??,1
1801,카뱅은 어떤 은행을 거래하든 수수료도 없고 편리해서 정말 좋아요,1
6157,미쳤네 카뱅지워버렸습니다,0
221,오랜만에 다시 하려하니 무슨 인증만 여러번 하고 이제좀 되나 싶더니 계좌로 이체해서 인증하는거 솔직히 말해서 금액을 좀더 낮춰주던가 한번 취소했다고 100원에서 244원은 조금 너무한거 아닌가요 통장에 잔고가 없으면 더더욱 불편한데다 영통도 못하는상황이 있을거 아니에요 인증번호만 계속받고 포기한채로 앱 지웠네요,0
14154,이건뭐 되는게 없다...,0
15374,계좌 잘 개설하고 체크카드까지 신청했는데 안되는 사람들도 있나봐요,1
2916,정말 쓰기 편해요~^^,1
1906,아주 쉽고 은행갈 필요가 없어서 너무 편합니다,1
1578,모임통장 좋은데 메모기능 만들어주세용 메모 공유도 가능하게요ㅜ,1
2996,인증 비밀번호를 까먹어서 재설정하는데 요구하라는 거 다 했어요. 본인인증을 위해 몇백원 이체하려고 했는데 카카오뱅크 계좌번호가 틀렸대요 이건 뭐...,0
17307,좋아요,1
11506,좋아용,1
8588,네좋습니다,1
5864,완전 좋아요,1
9441,좋아용 💚,1
3402,사용하기 편리하고 좋아요,1
656,전 모임으로 사용을 많이 하며 기본으로 제가 쓰는계좌도 있어요.수수료없이 이체 할 수 있어서 주부로써는 만족합니다.,1
15642,하루가 지났는데도 앱이 무한로딩되고 안되네요,0
10126,좋아요,1
7078,이제 다른 은행 못쓰것어요,1
3989,카카오뱅크 쓰지도 않는 사람한테 카톡친구라고 해서 무조건 입금이 가능하다는게 말이나됨? 그럼 쓰지않는 사람들은 무조건 계좌개설하라고? 별 그지같은게 다있어ㅡㅡ,0
16869,땡큐!,1
5787,아주편하고좋아요,1
6426,기존 금융의 틀을 깬 카뱅 최고야,1
9228,너무조아,1
6192,이번 남혐 손가락 논란 책임자 처벌이 없으면 카카오뱅크 탈퇴운동에 동참할 예정입니다. 은행이 한두개도 아니고 처신 똑바로하세요.,0
621,와 ㅋㅋㅋㅋ 디자인 가지고 별테러 엄청 많이하네; 민증 사진 인증하는거 때문에 짜증나서 별점 낮게주려 했는데 앱의 문제가 아닌 이유로 별테러당하는 것 같아서 4점 줘용,1
9785,최고,1
6516,아주편리해요,1
14169,최곱니다!!!!!,1
2495,핸드폰바깟는데 핸드폰인증이안돼고요 생년월일6차리입력하라는데 ○●●●●●● 7개가있네요 뭐어쩌라는건지 우리모임통장인데 답답하네요 인증받으려고하면 생년월일이름정확하게적엇냐고만뜨고 짜증나네요,0
1353,저는 만족하고 씁니다 수수료면제 편리한 입출금 앱푸시까지^^,1
15061,은행 애들이 알바 풀었나 ㅋㅋㅋ 평점 주작질?,1
16528,실행이 안되는 이유가 궁금함 계속 오류메세지... 그냥 케이뱅크로 만족해야겠음!!!,0
5527,아니 왜 18이하는 못쓰는 거임? 어이없네 저는 개인적 으로 차별이라고 생각하네요 뭐 18가 안되면 이 앱에서 못쓰는게 뭐라고,0
10279,굿,1
13878,계좌 만드려고 하는데 주민번호를 정확하게 썼는데 자꾸 실명 확인이 안된다고 떠요,0
5233,편하고 좋아요,1
12848,좋아요 농협통장체크카드식으로 하나뿐이여서 항상 그쪽으로 입출금에 주택청약도 다 자동으로 농협으로 빠져나가게하고해서 오늘은 빡빡해서 못내겟다 싶어서 비웟다가 쓸일잇어서 다시이체하면 돈다빼가고 그래서 계획다망가지고그랫는데 카뱅은 세이프박스잇으니 거기에저축할수있고 급할때 빼쓸수있고 적금은 돈넣으면빼지도못하는데 이건 저축겸 급할때빼쓸수잇으니까좋네여ㅎ,1
1367,특정사람과의 거래내역만 볼수있나요 전체내역뿐만아니라 한사람에게얼마나입금햇는지만 필터링해서볼수있게,1
15176,"이거 초반에 로그인 할때 패턴 락 풀 때, 내가 그린 패턴이 화면에 너무 오래 남네요. 패턴 그린거 숨김처리될 수 있게 업데이트 되어야 할 것 같아요, 외부에서 패턴 해제하기가 꺼려지네요. 키보드의 경우 인증서 등의 키보 배열이 항상 똑같던데 불규칙할 필요가 없나요?",0
8742,좋아요,1
1474,얼마전부터 기기인증을 다시 받으라고 나옵니다 오늘은 하루에 두 번이나 그렇구요. Os를 최신(롤리팝 5.0)이상으로 하라는데 이미 최신입니다. 후기를 보니 저말고도 많은 분이 겪는 문저인가 봅니다.,1
10718,굿,1
1802,"신분증 인식시키기 끔찍하게도 어렵습니다. 그렇다고 인식을 무한정 할 수 없는게 5번 인식에 실패하면 신분증 인증 '시도 횟수'를 초기화 해야한다는군요. 그것도 정부 어플에서 하라는데 가이드는 당연히 없습니다. 뭐 ars도 대답이 노답, 방문하려해도 지사가 없어 뭐 큰 돈 주물러대시느라 좀 작은 돈은 돈도 아닙니까?",0
1221,사용하면 좋을 거 같은데 저는 외국인이라서 안되네요👍👍,1
16807,루나인데 실행이 않되네여,0
9760,굿,1
14988,인증번호왜안뜨나요이것도안되면어쩌라구....,0
10153,굿,1
131,앱 열때 본 화면이 나오지 않고 이체 화면이 뜹니다. 확인해주세요.,1
15483,신분증촬영20번은 했는데 인식계속 실패;,0
12469,"다른건 잘 쓰고있는데요, 카카오 세이프박스 이자붙을 때 자꾸 새벽에 이자 입금 진동이 울려서 잠이 깨요.  새벽 3시 40분쯤에요 ㅠ 이번에 카카오톡 세이프박스 대화창 알람끄기를 해놨는데도 진동이 또 울렸어요  이자는 좋지만 이자 들어왔다는걸 새벽에 알려줄 필요는 없는데.. 아침 9시부터 밤9시 사이에 알려주면 안되나요?  이자를 꼭 새벽에 넣어서 알림이 울리게 해야하나요 ㅠㅜ 제 잠을 지켜주세요 제발요",0
